session_id,user_id,session_start,session_end,platform,device_type,country,is_new_user
S0002734,U002009,2025-05-15T14:00:00,2025-05-15T14:47:00,ios,mobile,GB,False
S0002735,U002341,2025-02-27T16:01:00,2025-02-27T16:43:00,android,mobile,GB,False
S0002736,U003182,2025-01-14T13:51:00,2025-01-14T15:30:00,ios,tablet,GB,False
S0002737,U001344,2025-10-27T13:00:00,2025-10-27T13:57:00,android,tablet,GB,False
S0002738,U000994,2025-11-21T19:10:00,2025-11-21T20:14:00,ctv,streaming_stick,GB,False
S0002739,U003650,2025-12-03T14:03:00,2025-12-03T15:46:00,ios,mobile,GB,False
S0002740,U001989,2025-05-06T15:35:00,2025-05-06T17:33:00,android,tablet,GB,False
S0002741,U001979,2025-01-04T16:35:00,2025-01-04T17:47:00,ctv,streaming_stick,GB,False
S0002742,U002366,2025-02-08T19:46:00,2025-02-08T20:06:00,ios,mobile,GB,False
S0002743,U003517,2025-08-04T13:47:00,2025-08-04T14:23:00,ios,mobile,GB,False
S0002744,U002415,2025-07-17T20:53:00,2025-07-17T21:57:00,ios,mobile,GB,False
S0002745,U000167,2025-02-23T20:35:00,2025-02-23T21:50:00,android,tablet,GB,False
S0002746,U003216,2025-12-18T21:59:00,2025-12-18T23:06:00,web,tablet,GB,False
S0002747,U002006,2025-04-06T17:43:00,2025-04-06T18:12:00,ctv,streaming_stick,GB,True
S0002748,U001799,2025-08-31T20:26:00,2025-08-31T22:16:00,ios,tablet,GB,False
S0002749,U001555,2025-02-21T18:12:00,2025-02-21T20:03:00,ios,tablet,GB,True
S0002750,U003000,2025-03-24T11:26:00,2025-03-24T12:08:00,android,mobile,GB,False
S0002751,U000089,2025-09-07T11:32:00,2025-09-07T12:07:00,ios,tablet,GB,False
S0002752,U000348,2025-02-12T18:01:00,2025-02-12T18:29:00,android,tablet,GB,False
S0002753,U002874,2025-11-02T14:46:00,2025-11-02T16:27:00,android,mobile,GB,False
S0002754,U000019,2025-11-02T21:47:00,2025-11-02T22:11:00,web,mobile,GB,False
S0002755,U003138,2025-02-08T14:40:00,2025-02-08T16:38:00,android,mobile,GB,False
S0002756,U003045,2025-12-25T19:29:00,2025-12-25T19:56:00,ios,mobile,GB,False
S0002757,U002644,2025-08-28T16:27:00,2025-08-28T17:01:00,android,tablet,GB,False
S0002758,U002176,2025-01-09T13:14:00,2025-01-09T13:38:00,web,desktop,GB,False
S0002759,U000567,2025-02-05T17:34:00,2025-02-05T19:00:00,ios,mobile,GB,False
S0002760,U000759,2025-01-09T15:33:00,2025-01-09T16:45:00,ctv,smart_tv,GB,False
S0002761,U003822,2025-02-09T17:10:00,2025-02-09T17:26:00,android,mobile,GB,False
S0002762,U002563,2025-08-01T14:08:00,2025-08-01T15:58:00,web,tablet,GB,False
S0002763,U000318,2025-05-20T13:58:00,2025-05-20T15:53:00,web,tablet,GB,True
S0002764,U001426,2025-10-29T21:05:00,2025-10-29T21:18:00,android,mobile,GB,False
S0002765,U002965,2025-09-16T07:51:00,2025-09-16T08:43:00,ios,tablet,GB,False
S0002766,U000342,2025-06-15T07:44:00,2025-06-15T08:27:00,ctv,smart_tv,GB,False
S0002767,U003385,2025-01-31T20:07:00,2025-01-31T20:33:00,web,mobile,GB,False
S0002768,U001867,2025-01-31T23:11:00,2025-02-01T00:06:00,android,tablet,GB,False
S0002769,U000171,2025-10-29T15:35:00,2025-10-29T15:41:00,web,desktop,GB,False
S0002770,U002415,2025-05-04T15:57:00,2025-05-04T16:15:00,web,tablet,GB,False
S0002771,U000130,2025-06-05T10:24:00,2025-06-05T11:59:00,ios,mobile,GB,False
S0002772,U003251,2025-06-12T18:04:00,2025-06-12T18:14:00,ctv,streaming_stick,GB,False
S0002773,U002276,2025-10-04T18:21:00,2025-10-04T19:42:00,web,mobile,GB,True
S0002774,U000653,2025-08-02T18:19:00,2025-08-02T20:15:00,ios,mobile,GB,False
S0002775,U002530,2025-04-04T19:43:00,2025-04-04T20:12:00,android,tablet,GB,False
S0002776,U002706,2025-06-22T06:49:00,2025-06-22T08:31:00,android,tablet,GB,False
S0002777,U003485,2025-10-09T11:46:00,2025-10-09T12:44:00,web,mobile,GB,False
S0002778,U002649,2025-01-18T23:59:00,2025-01-19T01:24:00,ios,tablet,GB,False
S0002779,U002161,2025-02-21T16:22:00,2025-02-21T17:24:00,ctv,smart_tv,GB,False
S0002780,U001929,2025-08-20T14:27:00,2025-08-20T16:26:00,ctv,streaming_stick,GB,False
S0002781,U000540,2025-02-06T08:51:00,2025-02-06T10:26:00,ctv,streaming_stick,GB,False
S0002782,U003873,2025-01-17T12:30:00,2025-01-17T13:01:00,web,desktop,GB,False
S0002783,U003006,2025-09-28T10:32:00,2025-09-28T10:45:00,ios,tablet,GB,False
S0002784,U003398,2025-01-05T18:59:00,2025-01-05T20:54:00,ctv,smart_tv,GB,False
S0002785,U002300,2025-08-08T16:03:00,2025-08-08T17:53:00,ios,mobile,GB,False
S0002786,U001006,2025-06-17T13:47:00,2025-06-17T14:48:00,ios,tablet,GB,False
S0002787,U002150,2025-06-06T12:37:00,2025-06-06T13:15:00,web,mobile,GB,False
S0002788,U003053,2025-07-24T11:49:00,2025-07-24T12:21:00,android,tablet,GB,False
S0002789,U001409,2025-09-25T09:52:00,2025-09-25T10:26:00,web,tablet,GB,False
S0002790,U003783,2025-12-25T21:41:00,2025-12-25T22:24:00,web,mobile,GB,False
S0002791,U001307,2025-10-21T18:54:00,2025-10-21T20:18:00,ctv,smart_tv,GB,False
S0002792,U001889,2025-02-15T11:34:00,2025-02-15T12:58:00,ios,tablet,GB,False
S0002793,U003388,2025-07-20T07:05:00,2025-07-20T07:36:00,android,mobile,GB,False
S0002794,U000994,2025-09-14T15:51:00,2025-09-14T17:05:00,android,tablet,GB,False
S0002795,U002481,2025-10-20T20:03:00,2025-10-20T21:21:00,android,mobile,GB,True
S0002796,U003191,2025-03-14T19:35:00,2025-03-14T20:18:00,ios,tablet,GB,True
S0002797,U003242,2025-01-03T20:11:00,2025-01-03T21:37:00,web,tablet,GB,False
S0002798,U002399,2025-07-29T18:42:00,2025-07-29T19:37:00,ctv,streaming_stick,GB,True
S0002799,U003620,2025-08-02T15:01:00,2025-08-02T16:48:00,ctv,smart_tv,GB,False
S0002800,U003337,2025-03-22T20:33:00,2025-03-22T22:16:00,ios,tablet,GB,False
S0002801,U001865,2025-10-14T13:28:00,2025-10-14T14:57:00,web,tablet,GB,True
S0002802,U003620,2025-03-30T23:52:00,2025-03-31T00:12:00,web,desktop,GB,False
S0002803,U002782,2025-09-11T15:08:00,2025-09-11T15:37:00,android,mobile,GB,False
S0002804,U002336,2025-01-17T16:00:00,2025-01-17T16:47:00,android,mobile,GB,False
S0002805,U003318,2025-03-01T17:10:00,2025-03-01T17:57:00,android,mobile,GB,False
S0002806,U003461,2025-05-25T15:16:00,2025-05-25T16:28:00,ios,tablet,GB,False
S0002807,U003181,2025-04-15T09:49:00,2025-04-15T10:51:00,ios,mobile,GB,False
S0002808,U003090,2025-12-30T13:31:00,2025-12-30T13:51:00,android,tablet,GB,False
S0002809,U003740,2025-04-22T19:06:00,2025-04-22T19:52:00,ios,mobile,GB,False
S0002810,U002899,2025-09-05T12:32:00,2025-09-05T13:05:00,ctv,smart_tv,GB,False
S0002811,U000611,2025-01-29T09:02:00,2025-01-29T09:25:00,ios,mobile,GB,False
S0002812,U003231,2025-03-15T14:54:00,2025-03-15T15:21:00,ctv,streaming_stick,GB,True
S0002813,U002701,2025-12-17T15:23:00,2025-12-17T16:59:00,ctv,streaming_stick,GB,False
S0002814,U001283,2025-09-16T15:38:00,2025-09-16T17:23:00,android,mobile,GB,False
S0002815,U000577,2025-08-12T20:29:00,2025-08-12T21:05:00,ios,mobile,GB,False
S0002816,U003843,2025-11-26T18:16:00,2025-11-26T19:36:00,android,tablet,GB,False
S0002817,U003489,2025-03-03T17:06:00,2025-03-03T17:25:00,ctv,smart_tv,GB,True
S0002818,U003786,2025-09-10T15:05:00,2025-09-10T15:39:00,ctv,smart_tv,GB,False
S0002819,U001879,2025-01-31T16:12:00,2025-01-31T17:45:00,web,tablet,GB,False
S0002820,U001742,2025-07-29T14:32:00,2025-07-29T14:47:00,android,tablet,GB,False
S0002821,U002090,2025-08-27T20:01:00,2025-08-27T20:59:00,ctv,smart_tv,GB,True
S0002822,U002878,2025-07-01T14:03:00,2025-07-01T16:02:00,ios,mobile,GB,False
S0002823,U002216,2025-11-09T10:42:00,2025-11-09T11:48:00,ios,mobile,GB,False
S0002824,U000654,2025-05-17T22:50:00,2025-05-18T00:05:00,android,tablet,GB,False
S0002825,U001105,2025-06-07T12:03:00,2025-06-07T12:31:00,ctv,streaming_stick,GB,False
S0002826,U002138,2025-10-31T16:05:00,2025-10-31T16:17:00,ios,tablet,GB,False
S0002827,U001854,2025-08-12T14:43:00,2025-08-12T15:19:00,web,mobile,GB,False
S0002828,U002384,2025-09-17T08:27:00,2025-09-17T10:09:00,web,desktop,GB,False
S0002829,U000662,2025-04-15T16:43:00,2025-04-15T17:38:00,web,mobile,GB,False
S0002830,U001188,2025-02-24T10:25:00,2025-02-24T12:13:00,web,desktop,GB,False
S0002831,U000733,2025-11-28T10:16:00,2025-11-28T11:34:00,ios,tablet,GB,False
S0002832,U001670,2025-12-14T12:52:00,2025-12-14T14:05:00,web,tablet,GB,False
S0002833,U002637,2025-02-19T12:01:00,2025-02-19T13:37:00,android,mobile,GB,False
S0002834,U003780,2025-07-06T11:58:00,2025-07-06T12:18:00,ios,tablet,GB,False
S0002835,U003091,2025-07-19T13:11:00,2025-07-19T15:06:00,ios,mobile,GB,False
S0002836,U002834,2025-05-14T14:53:00,2025-05-14T16:48:00,web,tablet,GB,False
S0002837,U001464,2025-10-05T12:18:00,2025-10-05T12:46:00,ctv,streaming_stick,GB,False
S0002838,U003405,2025-11-27T08:52:00,2025-11-27T09:53:00,ctv,smart_tv,GB,False
S0002839,U003856,2025-06-03T14:31:00,2025-06-03T14:45:00,ios,tablet,GB,False
S0002840,U000323,2025-11-08T16:54:00,2025-11-08T17:56:00,android,tablet,GB,False
S0002841,U003653,2025-06-30T15:55:00,2025-06-30T17:53:00,ios,tablet,GB,False
S0002842,U002741,2025-05-07T22:04:00,2025-05-07T23:38:00,web,tablet,GB,False
S0002843,U000341,2025-09-27T21:51:00,2025-09-27T23:11:00,web,mobile,GB,False
S0002844,U003631,2025-03-23T16:27:00,2025-03-23T17:34:00,web,tablet,GB,False
S0002845,U000732,2025-02-13T19:41:00,2025-02-13T19:55:00,android,tablet,GB,False
S0002846,U001499,2025-12-31T12:26:00,2025-12-31T13:23:00,web,tablet,GB,False
S0002847,U003514,2025-11-06T10:35:00,2025-11-06T11:06:00,android,tablet,GB,False
S0002848,U001972,2025-04-07T11:18:00,2025-04-07T12:05:00,ios,tablet,GB,False
S0002849,U003895,2025-07-07T13:48:00,2025-07-07T14:48:00,ctv,streaming_stick,GB,False
S0002850,U001949,2025-12-18T14:16:00,2025-12-18T14:29:00,web,mobile,GB,False
S0002851,U000713,2025-09-02T15:31:00,2025-09-02T15:47:00,ctv,smart_tv,GB,False
S0002852,U002400,2025-05-20T13:41:00,2025-05-20T14:57:00,android,tablet,GB,False
S0002853,U001551,2025-05-20T15:57:00,2025-05-20T16:03:00,web,desktop,GB,False
S0002854,U002396,2025-06-14T22:46:00,2025-06-15T00:21:00,android,tablet,GB,False
S0002855,U001923,2025-01-26T07:14:00,2025-01-26T07:30:00,ctv,smart_tv,GB,False
S0002856,U000175,2025-10-15T11:09:00,2025-10-15T11:45:00,ios,tablet,GB,False
S0002857,U002459,2025-07-20T18:20:00,2025-07-20T18:50:00,ios,tablet,GB,False
S0002858,U002556,2025-10-23T09:30:00,2025-10-23T11:04:00,android,mobile,GB,False
S0002859,U002488,2025-09-15T16:07:00,2025-09-15T17:26:00,android,tablet,GB,False
S0002860,U003103,2025-05-22T14:18:00,2025-05-22T15:50:00,android,mobile,GB,False
S0002861,U003157,2025-09-25T06:14:00,2025-09-25T07:51:00,web,tablet,GB,False
S0002862,U001851,2025-08-05T09:27:00,2025-08-05T10:49:00,web,desktop,GB,False
S0002863,U003251,2025-09-19T09:48:00,2025-09-19T11:21:00,ios,mobile,GB,False
S0002864,U002041,2025-03-28T09:23:00,2025-03-28T09:32:00,android,tablet,GB,False
S0002865,U000561,2025-05-08T13:21:00,2025-05-08T14:02:00,ios,tablet,GB,False
S0002866,U002506,2025-11-11T07:07:00,2025-11-11T08:12:00,ios,tablet,GB,False
S0002867,U000699,2025-12-24T23:04:00,2025-12-25T00:07:00,android,mobile,GB,False
S0002868,U000101,2025-06-16T15:07:00,2025-06-16T15:48:00,ios,mobile,GB,False
S0002869,U003921,2025-01-13T09:50:00,2025-01-13T11:28:00,ios,tablet,GB,False
S0002870,U000793,2025-11-02T22:42:00,2025-11-02T23:55:00,ctv,streaming_stick,GB,False
S0002871,U002402,2025-03-20T20:32:00,2025-03-20T22:03:00,web,desktop,GB,False
S0002872,U003691,2025-09-09T13:41:00,2025-09-09T15:27:00,web,tablet,GB,True
S0002873,U003207,2025-03-15T14:34:00,2025-03-15T16:34:00,ios,mobile,GB,False
S0002874,U001035,2025-12-05T15:02:00,2025-12-05T16:40:00,web,desktop,GB,False
S0002875,U000873,2025-03-12T16:17:00,2025-03-12T18:17:00,ios,tablet,GB,False
S0002876,U003355,2025-03-22T21:18:00,2025-03-22T22:24:00,ios,mobile,GB,False
S0002877,U003541,2025-04-23T13:15:00,2025-04-23T13:40:00,web,desktop,GB,False
S0002878,U000181,2025-04-03T10:42:00,2025-04-03T11:44:00,android,mobile,GB,False
S0002879,U000411,2025-09-28T12:43:00,2025-09-28T13:22:00,ios,tablet,GB,False
S0002880,U000294,2025-01-13T17:51:00,2025-01-13T19:00:00,android,mobile,GB,False
S0002881,U002849,2025-02-12T18:36:00,2025-02-12T20:11:00,web,tablet,GB,False
S0002882,U000588,2025-05-24T10:54:00,2025-05-24T11:20:00,ios,mobile,GB,False
S0002883,U000928,2025-07-09T11:32:00,2025-07-09T13:06:00,ios,tablet,GB,False
S0002884,U000611,2025-04-23T16:49:00,2025-04-23T17:27:00,web,tablet,GB,False
S0002885,U000148,2025-11-09T12:28:00,2025-11-09T13:29:00,android,mobile,GB,False
S0002886,U003402,2025-06-25T13:47:00,2025-06-25T15:08:00,web,mobile,GB,False
S0002887,U001120,2025-11-04T21:29:00,2025-11-04T22:02:00,android,mobile,GB,False
S0002888,U001755,2025-04-29T12:51:00,2025-04-29T13:28:00,android,mobile,GB,False
S0002889,U000831,2025-07-10T23:28:00,2025-07-11T00:54:00,ios,tablet,GB,False
S0002890,U003367,2025-10-05T14:14:00,2025-10-05T15:35:00,ctv,streaming_stick,GB,False
S0002891,U003692,2025-06-18T12:09:00,2025-06-18T14:04:00,web,mobile,GB,False
S0002892,U001034,2025-12-22T18:24:00,2025-12-22T19:25:00,ios,tablet,GB,False
S0002893,U003438,2025-09-02T09:55:00,2025-09-02T11:01:00,ios,tablet,GB,False
S0002894,U002549,2025-04-28T19:14:00,2025-04-28T19:48:00,android,mobile,GB,False
S0002895,U000684,2025-06-22T06:13:00,2025-06-22T07:00:00,android,tablet,GB,False
S0002896,U001250,2025-12-28T18:46:00,2025-12-28T19:24:00,web,desktop,GB,False
S0002897,U003668,2025-12-05T10:59:00,2025-12-05T12:28:00,web,desktop,GB,False
S0002898,U000525,2025-08-22T12:52:00,2025-08-22T14:06:00,web,desktop,GB,False
S0002899,U003482,2025-01-21T23:25:00,2025-01-22T00:38:00,web,mobile,GB,False
S0002900,U003569,2025-08-04T12:48:00,2025-08-04T13:54:00,ctv,streaming_stick,GB,True
S0002901,U002550,2025-10-06T23:26:00,2025-10-07T01:13:00,ctv,streaming_stick,GB,False
S0002902,U002437,2025-06-10T22:35:00,2025-06-10T22:52:00,android,tablet,GB,False
S0002903,U002560,2025-10-21T19:05:00,2025-10-21T19:21:00,android,tablet,GB,False
S0002904,U000528,2025-10-25T17:33:00,2025-10-25T19:28:00,android,tablet,GB,False
S0002905,U000059,2025-03-16T22:23:00,2025-03-16T22:52:00,android,mobile,GB,False
S0002906,U002946,2025-09-14T18:12:00,2025-09-14T20:08:00,ios,tablet,GB,False
S0002907,U000515,2025-05-05T18:48:00,2025-05-05T18:54:00,web,desktop,GB,False
S0002908,U003428,2025-04-14T11:38:00,2025-04-14T13:11:00,ios,mobile,GB,False
S0002909,U003742,2025-02-20T17:24:00,2025-02-20T18:17:00,android,mobile,GB,False
S0002910,U002796,2025-06-23T09:47:00,2025-06-23T10:41:00,android,mobile,GB,False
S0002911,U002875,2025-07-31T19:38:00,2025-07-31T21:34:00,android,tablet,GB,False
S0002912,U002548,2025-11-01T15:09:00,2025-11-01T16:09:00,ios,tablet,GB,False
S0002913,U000213,2025-05-25T15:12:00,2025-05-25T15:40:00,ios,mobile,GB,False
S0002914,U000165,2025-12-04T11:36:00,2025-12-04T11:51:00,android,tablet,GB,False
S0002915,U001096,2025-03-02T21:52:00,2025-03-02T21:59:00,android,mobile,GB,False
S0002916,U000872,2025-02-21T19:39:00,2025-02-21T21:14:00,android,mobile,GB,True
S0002917,U003578,2025-03-24T15:53:00,2025-03-24T17:42:00,ctv,streaming_stick,GB,False
S0002918,U003022,2025-01-18T19:01:00,2025-01-18T20:30:00,ios,tablet,GB,False
S0002919,U003714,2025-12-31T16:04:00,2025-12-31T16:25:00,ios,mobile,GB,False
S0002920,U003349,2025-02-19T23:48:00,2025-02-20T00:05:00,android,mobile,GB,True
S0002921,U001700,2025-09-21T13:30:00,2025-09-21T15:01:00,ctv,streaming_stick,GB,True
S0002922,U003843,2025-12-25T07:28:00,2025-12-25T08:59:00,android,mobile,GB,False
S0002923,U001876,2025-08-07T17:15:00,2025-08-07T17:33:00,android,tablet,GB,False
S0002924,U000207,2025-06-21T12:38:00,2025-06-21T14:16:00,android,tablet,GB,False
S0002925,U003712,2025-03-13T10:13:00,2025-03-13T11:07:00,android,tablet,GB,False
S0002926,U003312,2025-02-10T13:55:00,2025-02-10T15:01:00,web,mobile,GB,False
S0002927,U000732,2025-01-07T15:24:00,2025-01-07T17:12:00,android,tablet,GB,False
S0002928,U000935,2025-07-10T07:42:00,2025-07-10T08:21:00,android,tablet,GB,False
S0002929,U003351,2025-09-21T12:31:00,2025-09-21T14:15:00,ctv,streaming_stick,GB,False
S0002930,U002728,2025-08-01T06:04:00,2025-08-01T06:59:00,ctv,smart_tv,GB,False
S0002931,U002928,2025-04-25T18:59:00,2025-04-25T20:06:00,ios,tablet,GB,False
S0002932,U000667,2025-06-11T15:34:00,2025-06-11T16:12:00,web,tablet,GB,False
S0002933,U001651,2025-08-16T20:06:00,2025-08-16T21:56:00,web,desktop,GB,False
S0002934,U002103,2025-01-04T10:20:00,2025-01-04T12:10:00,android,mobile,GB,False
S0002935,U002129,2025-04-17T22:14:00,2025-04-17T23:45:00,web,tablet,GB,False
S0002936,U003565,2025-09-29T15:13:00,2025-09-29T15:53:00,ctv,streaming_stick,GB,False
S0002937,U000581,2025-05-30T21:08:00,2025-05-30T21:31:00,android,mobile,GB,False
S0002938,U000312,2025-11-22T13:51:00,2025-11-22T14:14:00,web,mobile,GB,False
S0002939,U000023,2025-06-22T18:28:00,2025-06-22T19:26:00,ios,tablet,GB,True
S0002940,U003134,2025-07-02T23:31:00,2025-07-03T00:09:00,ios,mobile,GB,False
S0002941,U000707,2025-06-09T12:39:00,2025-06-09T13:52:00,web,tablet,GB,False
S0002942,U003818,2025-12-24T22:01:00,2025-12-24T22:37:00,android,mobile,GB,False
S0002943,U001783,2025-07-19T15:33:00,2025-07-19T15:39:00,android,tablet,GB,False
S0002944,U000615,2025-12-07T20:35:00,2025-12-07T21:40:00,android,tablet,GB,False
S0002945,U002292,2025-08-17T20:27:00,2025-08-17T21:56:00,ios,mobile,GB,False
S0002946,U002923,2025-03-17T13:51:00,2025-03-17T15:38:00,android,mobile,GB,False
S0002947,U003773,2025-12-20T16:24:00,2025-12-20T17:23:00,android,tablet,GB,False
S0002948,U001753,2025-07-08T16:57:00,2025-07-08T18:23:00,android,tablet,GB,False
S0002949,U000750,2025-08-31T20:29:00,2025-08-31T22:03:00,android,mobile,GB,False
S0002950,U002518,2025-10-06T11:45:00,2025-10-06T12:27:00,ctv,streaming_stick,GB,False
S0002951,U001917,2025-05-31T19:42:00,2025-05-31T20:58:00,ios,tablet,GB,False
S0002952,U000168,2025-09-09T17:32:00,2025-09-09T18:08:00,web,desktop,GB,False
S0002953,U003687,2025-05-01T15:43:00,2025-05-01T16:21:00,ctv,smart_tv,GB,False
S0002954,U003084,2025-08-03T18:14:00,2025-08-03T20:11:00,web,mobile,GB,False
S0002955,U000273,2025-06-22T19:52:00,2025-06-22T20:57:00,android,mobile,GB,False
S0002956,U003258,2025-01-23T19:03:00,2025-01-23T19:26:00,ios,mobile,GB,False
S0002957,U000201,2025-04-08T12:58:00,2025-04-08T14:44:00,web,mobile,GB,False
S0002958,U002313,2025-11-23T09:58:00,2025-11-23T10:14:00,android,mobile,GB,False
S0002959,U003611,2025-09-15T16:03:00,2025-09-15T17:57:00,web,desktop,GB,False
S0002960,U001388,2025-08-08T20:31:00,2025-08-08T20:51:00,ios,mobile,GB,False
S0002961,U000209,2025-11-02T16:18:00,2025-11-02T16:58:00,ios,mobile,GB,False
S0002962,U000221,2025-07-15T13:27:00,2025-07-15T13:49:00,ios,tablet,GB,False
S0002963,U003259,2025-12-07T20:49:00,2025-12-07T22:25:00,android,mobile,GB,False
S0002964,U000258,2025-03-09T23:20:00,2025-03-10T01:16:00,ios,mobile,GB,False
S0002965,U003745,2025-09-05T07:10:00,2025-09-05T08:55:00,ios,mobile,GB,False
S0002966,U003220,2025-03-15T12:28:00,2025-03-15T13:29:00,ios,tablet,GB,False
S0002967,U003076,2025-01-14T06:33:00,2025-01-14T07:21:00,ios,mobile,GB,False
S0002968,U001417,2025-11-02T12:21:00,2025-11-02T13:46:00,web,tablet,GB,False
S0002969,U000984,2025-04-06T11:20:00,2025-04-06T13:11:00,android,mobile,GB,False
S0002970,U002644,2025-08-09T08:25:00,2025-08-09T08:49:00,ctv,smart_tv,GB,True
S0002971,U002022,2025-03-08T17:02:00,2025-03-08T18:27:00,ctv,smart_tv,GB,False
S0002972,U001826,2025-07-22T14:34:00,2025-07-22T14:44:00,web,desktop,GB,False
S0002973,U001780,2025-08-11T06:45:00,2025-08-11T08:07:00,android,tablet,GB,True
S0002974,U003673,2025-01-12T08:21:00,2025-01-12T09:41:00,ios,tablet,GB,False
S0002975,U003029,2025-05-23T16:12:00,2025-05-23T16:52:00,web,tablet,GB,False
S0002976,U002907,2025-02-13T14:02:00,2025-02-13T14:30:00,android,tablet,GB,False
S0002977,U001797,2025-08-02T17:08:00,2025-08-02T17:54:00,android,mobile,GB,False
S0002978,U001365,2025-02-24T17:16:00,2025-02-24T18:53:00,ios,tablet,GB,False
S0002979,U002594,2025-09-24T17:39:00,2025-09-24T17:48:00,ctv,smart_tv,GB,False
S0002980,U000103,2025-05-17T06:41:00,2025-05-17T06:57:00,web,desktop,GB,False
S0002981,U001560,2025-08-02T16:07:00,2025-08-02T16:43:00,ctv,smart_tv,GB,False
S0002982,U003547,2025-04-13T13:50:00,2025-04-13T15:36:00,web,mobile,GB,False
S0002983,U000128,2025-04-07T11:48:00,2025-04-07T12:42:00,ios,mobile,GB,False
S0002984,U001094,2025-07-27T13:17:00,2025-07-27T14:15:00,android,mobile,GB,False
S0002985,U003239,2025-11-22T15:35:00,2025-11-22T15:54:00,ios,mobile,GB,False
S0002986,U003825,2025-07-31T15:41:00,2025-07-31T17:22:00,android,tablet,GB,True
S0002987,U001994,2025-10-20T09:41:00,2025-10-20T11:14:00,android,tablet,GB,False
S0002988,U002830,2025-12-09T18:34:00,2025-12-09T18:51:00,web,desktop,GB,False
S0002989,U001801,2025-01-16T11:39:00,2025-01-16T12:51:00,ctv,streaming_stick,GB,False
S0002990,U003895,2025-10-27T21:28:00,2025-10-27T21:41:00,web,tablet,GB,False
S0002991,U000211,2025-06-28T16:52:00,2025-06-28T17:39:00,ctv,streaming_stick,GB,True
S0002992,U003205,2025-04-04T20:43:00,2025-04-04T22:00:00,android,mobile,GB,False
S0002993,U002542,2025-06-05T19:28:00,2025-06-05T19:33:00,ios,tablet,GB,False
S0002994,U002825,2025-02-12T14:25:00,2025-02-12T14:38:00,android,mobile,GB,False
S0002995,U001788,2025-07-31T23:22:00,2025-07-31T23:35:00,ios,tablet,GB,False
S0002996,U001523,2025-09-14T18:01:00,2025-09-14T18:28:00,web,desktop,GB,False
S0002997,U000448,2025-04-02T21:52:00,2025-04-02T23:04:00,android,tablet,GB,False
S0002998,U002716,2025-07-16T16:33:00,2025-07-16T17:22:00,ios,tablet,GB,False
