impression_id,campaign_id,play_event_id,served_at,programme_id,ad_position,device_type,revenue_gbp
IMP00002841,CAM0046,EV00007900,2025-10-13T14:26:05,P023,pre,mobile,0.0358
IMP00002842,CAM0032,EV00008367,2025-01-24T14:25:07,P046,pre,mobile,0.0336
IMP00002843,CAM0019,EV00007973,2025-10-16T00:02:44,P012,pre,streaming_stick,0.0307
IMP00002844,CAM0050,EV00020177,2025-03-02T22:06:51,P040,post,tablet,0.0408
IMP00002845,CAM0056,EV00000271,2025-06-29T08:48:46,P014,mid,tablet,0.0425
IMP00002846,CAM0015,EV00017977,2025-11-04T20:27:47,P051,pre,tablet,0.0236
IMP00002847,CAM0024,EV00013772,2025-11-07T10:38:52,P053,pre,tablet,0.0445
IMP00002848,CAM0020,EV00014111,2025-04-07T14:44:56,P011,mid,tablet,0.0307
IMP00002849,CAM0008,EV00001962,2025-04-16T13:00:59,P012,mid,tablet,0.044
IMP00002850,CAM0041,EV00008509,2025-10-22T12:18:51,P024,pre,smart_tv,0.021
IMP00002851,CAM0054,EV00019956,2025-05-01T14:26:58,P048,post,tablet,0.0359
IMP00002852,CAM0001,EV00004211,2025-10-13T18:06:15,P008,pre,mobile,0.0421
IMP00002853,CAM0022,EV00006288,2025-07-12T09:42:36,P059,pre,mobile,0.0228
IMP00002854,CAM0033,EV00019016,2025-02-17T21:38:25,P035,mid,tablet,0.0444
IMP00002855,CAM0019,EV00005743,2025-06-12T23:50:37,P057,pre,mobile,0.0421
IMP00002856,CAM0028,EV00013260,2025-07-20T22:34:33,P039,mid,streaming_stick,0.0215
IMP00002857,CAM0048,EV00008933,2025-02-23T10:07:37,P022,mid,tablet,0.041
IMP00002858,CAM0059,EV00016813,2025-07-18T16:05:59,P023,mid,tablet,0.0412
IMP00002859,CAM0031,EV00018602,2025-05-17T07:41:43,P061,post,desktop,0.0299
IMP00002860,CAM0009,EV00010952,2025-04-13T18:41:20,P044,mid,desktop,0.0445
IMP00002861,CAM0037,EV00007108,2025-06-29T18:40:09,P044,post,tablet,0.0376
IMP00002862,CAM0042,EV00016960,2025-09-17T16:56:38,P060,mid,desktop,0.037
IMP00002863,CAM0058,EV00002040,2025-03-19T20:56:12,P056,pre,tablet,0.0243
IMP00002864,CAM0048,EV00005693,2025-12-15T21:24:41,P009,pre,tablet,0.0353
IMP00002865,CAM0010,EV00010613,2025-11-07T13:39:57,P010,mid,mobile,0.0298
IMP00002866,CAM0015,EV00015453,2025-01-30T12:48:01,P053,pre,tablet,0.0425
IMP00002867,CAM0016,EV00005257,2025-09-04T23:09:09,P040,pre,tablet,0.0261
IMP00002868,CAM0050,EV00017932,2025-03-21T16:22:20,P024,mid,streaming_stick,0.025
IMP00002869,CAM0034,EV00004161,2025-01-27T16:34:33,P028,mid,smart_tv,0.041
IMP00002870,CAM0026,EV00015766,2025-07-03T21:45:29,P024,mid,mobile,0.035
IMP00002871,CAM0055,EV00017040,2025-06-13T10:35:08,P033,pre,tablet,0.0224
IMP00002872,CAM0055,EV00002664,2025-10-12T22:39:30,P062,pre,tablet,0.0419
IMP00002873,CAM0032,EV00015175,2025-10-04T14:08:57,P024,pre,tablet,0.0403
IMP00002874,CAM0048,EV00012683,2025-08-15T17:54:40,P034,mid,mobile,0.035
IMP00002875,CAM0054,EV00014722,2025-10-31T17:51:43,P055,post,mobile,0.0435
IMP00002876,CAM0046,EV00004793,2025-06-24T19:32:10,P052,pre,smart_tv,0.0361
IMP00002877,CAM0044,EV00009773,2025-12-06T23:01:23,P039,mid,desktop,0.0225
IMP00002878,CAM0023,EV00011426,2025-11-09T19:12:27,P019,mid,mobile,0.0275
IMP00002879,CAM0028,EV00008100,2025-01-29T20:11:45,P044,pre,desktop,0.0342
IMP00002880,CAM0013,EV00000329,2025-01-28T11:35:53,P047,mid,smart_tv,0.0437
IMP00002881,CAM0050,EV00016580,2025-01-01T18:12:34,P024,pre,tablet,0.0323
IMP00002882,CAM0042,EV00004994,2025-02-21T07:05:25,P005,mid,mobile,0.028
IMP00002883,CAM0018,EV00002035,2025-06-27T13:12:35,P014,pre,mobile,0.0207
IMP00002884,CAM0012,EV00012295,2025-02-07T12:22:04,P006,pre,mobile,0.0339
IMP00002885,CAM0059,EV00014044,2025-09-11T13:39:04,P007,mid,mobile,0.0363
IMP00002886,CAM0053,EV00008135,2025-08-17T14:07:44,P028,pre,tablet,0.031
IMP00002887,CAM0018,EV00005652,2025-02-06T23:20:04,P058,pre,tablet,0.0257
IMP00002888,CAM0059,EV00015546,2025-03-06T16:47:23,P033,post,mobile,0.0419
IMP00002889,CAM0004,EV00018999,2025-06-16T06:53:13,P043,pre,mobile,0.0283
IMP00002890,CAM0015,EV00008851,2025-11-06T20:46:04,P008,pre,mobile,0.0267
IMP00002891,CAM0034,EV00005109,2025-02-08T19:50:33,P015,pre,mobile,0.0333
IMP00002892,CAM0009,EV00015045,2025-02-01T22:27:36,P052,pre,tablet,0.0406
IMP00002893,CAM0017,EV00016710,2025-09-05T22:53:55,P022,pre,mobile,0.0413
IMP00002894,CAM0020,EV00002120,2025-12-05T23:40:48,P041,pre,desktop,0.0396
IMP00002895,CAM0029,EV00009122,2025-01-03T16:13:12,P044,mid,tablet,0.0415
IMP00002896,CAM0005,EV00008843,2025-07-16T19:58:11,P054,post,mobile,0.0448
IMP00002897,CAM0014,EV00000801,2025-02-20T13:59:02,P011,pre,tablet,0.0411
IMP00002898,CAM0018,EV00018840,2025-05-23T09:35:05,P060,pre,smart_tv,0.0365
IMP00002899,CAM0055,EV00015739,2025-07-03T16:21:08,P054,pre,desktop,0.0327
IMP00002900,CAM0006,EV00010277,2025-02-05T23:48:42,P048,pre,mobile,0.0201
IMP00002901,CAM0025,EV00004233,2025-08-07T16:28:49,P046,pre,mobile,0.0342
IMP00002902,CAM0024,EV00007750,2025-12-22T17:44:29,P062,mid,mobile,0.0443
IMP00002903,CAM0003,EV00019334,2025-01-27T07:48:06,P015,post,tablet,0.0263
IMP00002904,CAM0013,EV00015104,2025-09-21T16:36:01,P012,pre,tablet,0.039
IMP00002905,CAM0018,EV00011751,2025-12-13T18:44:42,P057,mid,tablet,0.0277
IMP00002906,CAM0005,EV00009398,2025-12-19T15:04:54,P012,mid,mobile,0.0364
IMP00002907,CAM0013,EV00007859,2025-11-30T14:53:13,P028,pre,desktop,0.0291
IMP00002908,CAM0052,EV00004779,2025-11-14T15:29:17,P019,pre,mobile,0.0232
IMP00002909,CAM0052,EV00013814,2025-06-07T20:40:47,P051,mid,mobile,0.0244
IMP00002910,CAM0011,EV00019862,2025-10-08T18:34:30,P027,mid,mobile,0.0246
IMP00002911,CAM0047,EV00016363,2025-01-05T16:58:52,P036,mid,desktop,0.0388
IMP00002912,CAM0049,EV00019914,2025-04-14T14:10:38,P047,pre,desktop,0.0355
IMP00002913,CAM0052,EV00011123,2025-04-09T13:36:32,P008,pre,tablet,0.0328
IMP00002914,CAM0022,EV00009271,2025-01-11T17:21:42,P012,pre,streaming_stick,0.0308
IMP00002915,CAM0042,EV00012885,2025-06-30T15:55:23,P016,pre,tablet,0.0375
IMP00002916,CAM0004,EV00002533,2025-09-02T10:22:41,P027,post,tablet,0.0314
IMP00002917,CAM0028,EV00013945,2025-07-09T14:07:45,P018,mid,smart_tv,0.0319
IMP00002918,CAM0011,EV00002558,2025-11-27T17:50:45,P059,pre,mobile,0.0299
IMP00002919,CAM0045,EV00005296,2025-12-10T15:17:13,P057,mid,mobile,0.0294
IMP00002920,CAM0010,EV00016491,2025-03-26T11:51:13,P061,mid,mobile,0.0449
IMP00002921,CAM0014,EV00019972,2025-09-04T17:02:48,P035,mid,mobile,0.0219
IMP00002922,CAM0021,EV00000097,2025-02-18T13:03:55,P020,pre,smart_tv,0.0418
IMP00002923,CAM0051,EV00006915,2025-08-10T16:09:22,P009,pre,mobile,0.0423
IMP00002924,CAM0016,EV00009697,2025-07-11T17:41:16,P005,pre,mobile,0.0269
IMP00002925,CAM0009,EV00005795,2025-06-13T22:19:14,P002,pre,tablet,0.0262
IMP00002926,CAM0003,EV00010146,2025-08-31T14:03:14,P055,pre,mobile,0.0244
IMP00002927,CAM0058,EV00010060,2025-05-05T13:58:05,P044,mid,tablet,0.035
IMP00002928,CAM0022,EV00013752,2025-01-07T23:33:22,P055,pre,tablet,0.0225
IMP00002929,CAM0044,EV00002397,2025-04-06T11:09:20,P059,pre,streaming_stick,0.0203
IMP00002930,CAM0031,EV00006706,2025-11-28T08:32:44,P006,mid,tablet,0.0201
IMP00002931,CAM0019,EV00006856,2025-04-21T13:27:59,P035,mid,mobile,0.0374
IMP00002932,CAM0013,EV00014039,2025-10-24T19:15:07,P012,mid,streaming_stick,0.0222
IMP00002933,CAM0007,EV00012234,2025-11-13T17:48:36,P040,pre,tablet,0.0444
IMP00002934,CAM0014,EV00001898,2025-07-30T19:19:30,P025,pre,streaming_stick,0.0384
IMP00002935,CAM0058,EV00003154,2025-09-20T23:49:06,P023,post,tablet,0.0227
IMP00002936,CAM0035,EV00009922,2025-02-02T11:17:12,P042,mid,mobile,0.0234
IMP00002937,CAM0051,EV00001397,2025-08-07T08:56:51,P055,mid,smart_tv,0.0309
IMP00002938,CAM0003,EV00013040,2025-03-25T15:41:22,P058,pre,mobile,0.0343
IMP00002939,CAM0047,EV00004019,2025-08-10T13:25:17,P024,mid,tablet,0.0208
IMP00002940,CAM0016,EV00000455,2025-05-26T08:26:50,P030,pre,tablet,0.0251
IMP00002941,CAM0035,EV00007209,2025-05-15T11:19:42,P037,mid,mobile,0.0316
IMP00002942,CAM0043,EV00007985,2025-03-05T10:22:15,P049,mid,smart_tv,0.0423
IMP00002943,CAM0044,EV00019057,2025-01-26T22:07:38,P024,pre,mobile,0.042
IMP00002944,CAM0050,EV00001652,2025-05-03T20:10:30,P007,mid,desktop,0.0245
IMP00002945,CAM0054,EV00010538,2025-12-17T11:19:31,P030,pre,streaming_stick,0.0445
IMP00002946,CAM0039,EV00013975,2025-08-27T18:16:18,P055,pre,tablet,0.0226
IMP00002947,CAM0020,EV00007253,2025-04-09T16:06:36,P060,post,mobile,0.0406
IMP00002948,CAM0039,EV00009447,2025-11-26T14:36:15,P005,mid,tablet,0.0417
IMP00002949,CAM0033,EV00014452,2025-11-11T18:07:21,P007,mid,tablet,0.0281
IMP00002950,CAM0032,EV00015130,2025-04-29T22:36:19,P040,mid,mobile,0.0414
IMP00002951,CAM0014,EV00015289,2025-07-11T22:19:40,P055,pre,mobile,0.0407
IMP00002952,CAM0054,EV00009981,2025-11-29T18:46:07,P046,mid,mobile,0.0258
IMP00002953,CAM0059,EV00000829,2025-01-30T10:17:12,P014,mid,tablet,0.033
IMP00002954,CAM0043,EV00002971,2025-02-05T18:11:58,P059,pre,tablet,0.0231
IMP00002955,CAM0025,EV00017968,2025-11-11T18:24:55,P054,post,mobile,0.0338
IMP00002956,CAM0008,EV00018556,2025-04-25T19:02:50,P026,pre,tablet,0.0234
IMP00002957,CAM0045,EV00013095,2025-04-05T23:28:37,P035,mid,desktop,0.0223
IMP00002958,CAM0022,EV00012970,2025-05-05T18:49:35,P037,pre,desktop,0.0306
IMP00002959,CAM0049,EV00001336,2025-02-11T23:48:47,P055,mid,tablet,0.0387
IMP00002960,CAM0003,EV00011335,2025-10-02T13:48:09,P056,post,desktop,0.0417
IMP00002961,CAM0033,EV00015432,2025-03-16T07:48:21,P046,mid,mobile,0.039
IMP00002962,CAM0005,EV00011360,2025-09-21T13:32:24,P036,post,streaming_stick,0.0427
IMP00002963,CAM0054,EV00014240,2025-08-01T14:12:32,P024,pre,tablet,0.0305
IMP00002964,CAM0026,EV00012662,2025-05-28T11:38:58,P011,mid,tablet,0.0228
IMP00002965,CAM0006,EV00004270,2025-06-03T15:28:04,P045,mid,tablet,0.0217
IMP00002966,CAM0026,EV00013472,2025-04-13T11:29:13,P035,pre,tablet,0.0419
IMP00002967,CAM0054,EV00018121,2025-02-12T12:49:09,P021,mid,tablet,0.0226
IMP00002968,CAM0019,EV00017452,2025-11-07T13:30:12,P055,pre,mobile,0.0262
IMP00002969,CAM0028,EV00014740,2025-04-07T15:17:02,P055,post,tablet,0.0214
IMP00002970,CAM0025,EV00009666,2025-05-06T16:37:45,P031,mid,tablet,0.0271
IMP00002971,CAM0058,EV00005312,2025-08-06T15:08:39,P011,pre,tablet,0.0243
IMP00002972,CAM0051,EV00007634,2025-12-10T17:50:22,P003,pre,mobile,0.0379
IMP00002973,CAM0055,EV00018861,2025-08-16T11:30:32,P020,pre,tablet,0.023
IMP00002974,CAM0014,EV00014794,2025-11-12T11:45:58,P036,mid,smart_tv,0.0394
IMP00002975,CAM0017,EV00007649,2025-12-04T06:40:51,P059,pre,desktop,0.0264
IMP00002976,CAM0048,EV00018837,2025-01-01T18:21:52,P057,mid,tablet,0.0331
IMP00002977,CAM0023,EV00009405,2025-02-11T22:52:45,P022,pre,smart_tv,0.0317
IMP00002978,CAM0055,EV00018682,2025-10-12T10:28:21,P058,mid,smart_tv,0.0211
IMP00002979,CAM0056,EV00014804,2025-11-18T15:19:54,P023,pre,tablet,0.0241
IMP00002980,CAM0046,EV00002158,2025-04-17T14:04:43,P023,pre,mobile,0.0252
IMP00002981,CAM0042,EV00008001,2025-10-06T15:22:49,P044,pre,desktop,0.042
IMP00002982,CAM0050,EV00019692,2025-06-05T15:42:04,P060,mid,desktop,0.0404
IMP00002983,CAM0014,EV00017239,2025-08-30T10:01:59,P034,mid,mobile,0.024
IMP00002984,CAM0032,EV00001277,2025-06-07T12:34:56,P055,mid,streaming_stick,0.0337
IMP00002985,CAM0001,EV00020203,2025-08-30T21:12:15,P003,pre,mobile,0.042
IMP00002986,CAM0033,EV00001180,2025-01-12T18:44:13,P047,pre,mobile,0.044
IMP00002987,CAM0036,EV00018160,2025-09-25T16:02:06,P025,mid,tablet,0.0223
IMP00002988,CAM0013,EV00013454,2025-08-26T11:15:11,P056,pre,mobile,0.0253
IMP00002989,CAM0025,EV00019922,2025-06-05T21:32:24,P056,mid,tablet,0.0227
IMP00002990,CAM0027,EV00006485,2025-09-22T17:37:41,P059,pre,mobile,0.0423
IMP00002991,CAM0045,EV00012115,2025-08-14T18:57:33,P021,mid,smart_tv,0.0254
IMP00002992,CAM0010,EV00009544,2025-11-29T20:02:34,P037,mid,tablet,0.0292
IMP00002993,CAM0008,EV00018071,2025-06-06T13:44:28,P030,pre,tablet,0.0305
IMP00002994,CAM0017,EV00013495,2025-05-11T19:20:47,P010,pre,streaming_stick,0.0324
IMP00002995,CAM0018,EV00002283,2025-10-03T14:29:58,P004,mid,desktop,0.0376
IMP00002996,CAM0034,EV00002564,2025-01-07T14:49:47,P034,pre,tablet,0.039
IMP00002997,CAM0040,EV00006142,2025-02-05T08:48:18,P018,mid,streaming_stick,0.0222
IMP00002998,CAM0017,EV00002381,2025-12-22T17:07:12,P003,post,tablet,0.0448
IMP00002999,CAM0051,EV00009593,2025-07-08T15:29:56,P053,pre,tablet,0.0437
IMP00003000,CAM0045,EV00003544,2025-10-10T08:21:52,P023,pre,smart_tv,0.0334
IMP00003001,CAM0021,EV00006137,2025-05-02T14:49:57,P020,mid,mobile,0.0331
IMP00003002,CAM0034,EV00003059,2025-04-18T16:54:47,P047,mid,mobile,0.0356
IMP00003003,CAM0046,EV00004213,2025-10-13T18:36:11,P008,mid,mobile,0.0382
IMP00003004,CAM0019,EV00010338,2025-03-16T08:47:39,P001,pre,tablet,0.0272
IMP00003005,CAM0036,EV00011331,2025-10-02T12:48:12,P056,pre,desktop,0.0262
IMP00003006,CAM0023,EV00016555,2025-02-21T18:37:56,P003,pre,streaming_stick,0.0406
IMP00003007,CAM0050,EV00018412,2025-05-03T18:46:37,P057,pre,tablet,0.0279
IMP00003008,CAM0057,EV00002348,2025-11-16T21:38:48,P022,post,tablet,0.0318
IMP00003009,CAM0041,EV00009460,2025-08-30T08:58:24,P007,pre,mobile,0.0267
IMP00003010,CAM0008,EV00005335,2025-04-27T06:48:55,P037,mid,tablet,0.0238
IMP00003011,CAM0035,EV00019286,2025-11-11T18:01:50,P012,mid,tablet,0.041
IMP00003012,CAM0036,EV00013715,2025-11-02T16:48:49,P039,mid,streaming_stick,0.0398
IMP00003013,CAM0043,EV00002155,2025-09-05T07:28:03,P007,mid,mobile,0.0444
IMP00003014,CAM0017,EV00003219,2025-04-12T07:16:01,P053,mid,tablet,0.0274
IMP00003015,CAM0008,EV00016324,2025-09-15T15:49:18,P049,pre,desktop,0.0233
IMP00003016,CAM0044,EV00004918,2025-10-13T14:40:45,P025,pre,desktop,0.0405
IMP00003017,CAM0018,EV00013205,2025-01-11T09:14:06,P032,mid,smart_tv,0.0421
IMP00003018,CAM0011,EV00006775,2025-10-12T14:38:59,P029,mid,tablet,0.0223
IMP00003019,CAM0023,EV00007180,2025-02-27T07:19:38,P023,mid,mobile,0.0282
IMP00003020,CAM0031,EV00004065,2025-11-22T19:23:23,P033,pre,smart_tv,0.0328
IMP00003021,CAM0016,EV00003491,2025-06-09T16:25:21,P056,pre,mobile,0.0355
IMP00003022,CAM0027,EV00002228,2025-05-01T16:39:42,P047,mid,streaming_stick,0.0237
IMP00003023,CAM0001,EV00017158,2025-01-17T21:22:40,P003,mid,tablet,0.0286
IMP00003024,CAM0050,EV00010170,2025-12-04T12:22:44,P060,post,tablet,0.0274
IMP00003025,CAM0049,EV00013215,2025-10-21T11:22:54,P026,pre,mobile,0.0232
IMP00003026,CAM0024,EV00015082,2025-11-02T23:13:21,P057,mid,streaming_stick,0.0391
IMP00003027,CAM0013,EV00004550,2025-07-17T22:32:26,P010,pre,mobile,0.0278
IMP00003028,CAM0058,EV00017663,2025-11-06T11:44:33,P006,pre,tablet,0.0256
IMP00003029,CAM0023,EV00000013,2025-02-22T13:35:43,P009,mid,tablet,0.0277
IMP00003030,CAM0057,EV00009374,2025-11-19T08:56:50,P056,pre,mobile,0.0352
IMP00003031,CAM0042,EV00014003,2025-11-29T15:06:56,P011,pre,tablet,0.0415
IMP00003032,CAM0014,EV00005227,2025-08-26T16:05:26,P027,pre,mobile,0.0447
IMP00003033,CAM0021,EV00012301,2025-03-26T15:20:02,P005,post,mobile,0.0361
IMP00003034,CAM0059,EV00000460,2025-08-27T17:15:20,P051,pre,mobile,0.0412
IMP00003035,CAM0013,EV00002804,2025-05-31T19:47:57,P024,mid,tablet,0.0349
IMP00003036,CAM0027,EV00013103,2025-01-12T14:26:54,P018,pre,tablet,0.035
IMP00003037,CAM0042,EV00009574,2025-01-17T15:51:59,P060,pre,mobile,0.0303
IMP00003038,CAM0007,EV00004697,2025-08-14T10:40:03,P047,pre,tablet,0.0394
IMP00003039,CAM0052,EV00010651,2025-02-27T18:05:15,P041,post,mobile,0.0211
IMP00003040,CAM0058,EV00014080,2025-07-13T14:48:48,P055,mid,tablet,0.0394
IMP00003041,CAM0019,EV00011733,2025-06-12T18:08:38,P057,pre,streaming_stick,0.0309
IMP00003042,CAM0010,EV00002682,2025-01-26T20:13:27,P040,pre,streaming_stick,0.0256
IMP00003043,CAM0016,EV00013546,2025-02-28T15:16:36,P043,mid,tablet,0.0201
IMP00003044,CAM0017,EV00013307,2025-05-18T10:20:11,P016,pre,mobile,0.0279
IMP00003045,CAM0049,EV00008798,2025-04-06T23:16:52,P060,mid,desktop,0.0238
IMP00003046,CAM0023,EV00016879,2025-06-04T16:11:18,P036,pre,mobile,0.0384
IMP00003047,CAM0045,EV00006029,2025-06-27T14:38:41,P052,mid,mobile,0.0345
IMP00003048,CAM0051,EV00002621,2025-09-13T18:12:53,P029,pre,streaming_stick,0.038
IMP00003049,CAM0025,EV00009270,2025-10-07T21:22:47,P041,mid,tablet,0.0381
IMP00003050,CAM0020,EV00001752,2025-12-09T16:40:15,P056,pre,tablet,0.0442
IMP00003051,CAM0048,EV00019439,2025-06-12T15:56:53,P047,pre,tablet,0.0351
IMP00003052,CAM0034,EV00017741,2025-04-10T13:54:24,P054,pre,mobile,0.0358
IMP00003053,CAM0035,EV00012080,2025-01-22T14:37:13,P038,mid,tablet,0.0396
IMP00003054,CAM0043,EV00013742,2025-01-01T17:52:17,P044,pre,tablet,0.0202
IMP00003055,CAM0038,EV00001284,2025-12-12T07:18:13,P021,mid,tablet,0.0292
IMP00003056,CAM0012,EV00002960,2025-08-11T15:15:40,P030,pre,tablet,0.0223
IMP00003057,CAM0031,EV00012575,2025-03-02T22:08:27,P006,mid,mobile,0.0218
IMP00003058,CAM0056,EV00016756,2025-05-14T15:23:32,P018,mid,tablet,0.0392
IMP00003059,CAM0026,EV00006699,2025-08-24T16:42:10,P054,pre,tablet,0.0387
IMP00003060,CAM0004,EV00006006,2025-08-20T19:58:20,P025,mid,mobile,0.029
IMP00003061,CAM0055,EV00013426,2025-05-08T10:13:07,P048,pre,desktop,0.0375
IMP00003062,CAM0047,EV00006093,2025-04-24T12:07:32,P042,post,mobile,0.0362
IMP00003063,CAM0012,EV00009259,2025-05-06T23:19:00,P044,mid,streaming_stick,0.0287
IMP00003064,CAM0033,EV00012393,2025-09-11T15:22:17,P044,mid,mobile,0.0434
IMP00003065,CAM0027,EV00014101,2025-07-28T12:31:10,P014,mid,tablet,0.0288
IMP00003066,CAM0048,EV00012784,2025-11-05T15:46:07,P059,mid,smart_tv,0.0429
IMP00003067,CAM0014,EV00018610,2025-09-20T18:04:21,P014,mid,tablet,0.0286
IMP00003068,CAM0030,EV00012480,2025-08-28T19:30:04,P047,pre,desktop,0.0401
IMP00003069,CAM0050,EV00016154,2025-06-05T08:24:06,P019,pre,mobile,0.037
IMP00003070,CAM0035,EV00004493,2025-08-22T14:50:43,P051,post,mobile,0.0415
IMP00003071,CAM0002,EV00011687,2025-07-05T16:55:47,P049,pre,mobile,0.0284
IMP00003072,CAM0047,EV00010970,2025-08-30T11:09:33,P023,mid,tablet,0.0449
IMP00003073,CAM0023,EV00004947,2025-02-24T18:59:00,P062,pre,mobile,0.0261
IMP00003074,CAM0006,EV00015343,2025-09-28T23:30:58,P013,mid,tablet,0.0346
IMP00003075,CAM0010,EV00017382,2025-08-05T12:25:26,P022,mid,mobile,0.0241
IMP00003076,CAM0024,EV00011133,2025-04-08T12:52:15,P023,mid,mobile,0.0363
IMP00003077,CAM0003,EV00007744,2025-03-04T16:05:15,P044,pre,streaming_stick,0.0226
IMP00003078,CAM0006,EV00010320,2025-12-03T16:45:12,P062,pre,desktop,0.0222
IMP00003079,CAM0023,EV00009230,2025-09-11T15:37:13,P042,pre,mobile,0.0352
IMP00003080,CAM0021,EV00006109,2025-08-20T19:42:30,P048,pre,mobile,0.0337
IMP00003081,CAM0038,EV00007760,2025-04-23T19:59:08,P034,mid,tablet,0.0443
IMP00003082,CAM0001,EV00017862,2025-04-07T21:34:32,P026,mid,mobile,0.0293
IMP00003083,CAM0009,EV00002399,2025-04-06T11:54:19,P059,mid,streaming_stick,0.0417
IMP00003084,CAM0008,EV00013327,2025-03-25T20:31:17,P040,pre,tablet,0.0267
IMP00003085,CAM0028,EV00002290,2025-11-29T19:53:39,P048,mid,mobile,0.0444
IMP00003086,CAM0002,EV00005285,2025-12-05T11:30:07,P055,mid,desktop,0.0376
IMP00003087,CAM0021,EV00013152,2025-12-23T17:42:50,P036,pre,streaming_stick,0.0429
IMP00003088,CAM0048,EV00012056,2025-04-11T17:43:49,P016,pre,mobile,0.0317
IMP00003089,CAM0040,EV00013664,2025-12-09T19:23:55,P037,mid,streaming_stick,0.0206
IMP00003090,CAM0024,EV00002103,2025-07-27T08:40:22,P032,mid,smart_tv,0.0321
IMP00003091,CAM0014,EV00002476,2025-02-06T20:14:27,P036,pre,tablet,0.0323
IMP00003092,CAM0058,EV00016371,2025-02-06T23:04:05,P050,pre,tablet,0.0239
IMP00003093,CAM0005,EV00000890,2025-08-20T23:19:03,P002,pre,mobile,0.0413
IMP00003094,CAM0041,EV00006061,2025-10-09T10:33:05,P027,mid,mobile,0.041
IMP00003095,CAM0047,EV00012968,2025-10-25T14:15:07,P061,mid,mobile,0.0369
IMP00003096,CAM0025,EV00000201,2025-07-22T13:51:45,P053,mid,mobile,0.0388
IMP00003097,CAM0041,EV00018222,2025-07-09T16:11:56,P032,pre,mobile,0.0208
IMP00003098,CAM0052,EV00009644,2025-07-08T12:44:16,P028,mid,desktop,0.0257
IMP00003099,CAM0048,EV00004940,2025-05-06T16:01:39,P037,pre,mobile,0.0219
IMP00003100,CAM0058,EV00010760,2025-03-10T13:39:09,P012,pre,tablet,0.0322
IMP00003101,CAM0043,EV00019027,2025-03-26T09:55:14,P014,pre,desktop,0.0406
IMP00003102,CAM0028,EV00011700,2025-03-16T15:30:58,P030,pre,tablet,0.036
IMP00003103,CAM0014,EV00013691,2025-02-14T07:04:25,P013,post,mobile,0.0445
IMP00003104,CAM0010,EV00012882,2025-10-14T23:18:52,P061,mid,tablet,0.0392
IMP00003105,CAM0051,EV00010125,2025-04-04T11:21:52,P008,mid,tablet,0.043
IMP00003106,CAM0036,EV00002559,2025-09-15T16:08:22,P009,pre,desktop,0.0307
IMP00003107,CAM0011,EV00005604,2025-07-17T09:42:55,P029,mid,tablet,0.0381
IMP00003108,CAM0032,EV00014900,2025-08-28T14:46:19,P007,mid,mobile,0.0291
IMP00003109,CAM0039,EV00015855,2025-04-14T12:15:42,P016,pre,tablet,0.0251
IMP00003110,CAM0052,EV00003701,2025-07-24T13:55:34,P061,mid,mobile,0.0297
IMP00003111,CAM0014,EV00000457,2025-05-26T08:39:18,P030,mid,tablet,0.0252
IMP00003112,CAM0023,EV00001364,2025-02-14T12:21:02,P040,mid,mobile,0.0348
IMP00003113,CAM0058,EV00014594,2025-01-23T13:23:47,P029,mid,mobile,0.0392
IMP00003114,CAM0039,EV00013929,2025-11-27T15:44:07,P059,mid,tablet,0.0405
IMP00003115,CAM0010,EV00009897,2025-09-07T08:13:36,P029,pre,mobile,0.0204
IMP00003116,CAM0042,EV00014637,2025-10-15T07:24:02,P007,pre,tablet,0.0397
IMP00003117,CAM0008,EV00000208,2025-04-10T15:33:05,P015,mid,mobile,0.035
IMP00003118,CAM0051,EV00007745,2025-02-04T14:48:11,P007,pre,mobile,0.0437
IMP00003119,CAM0021,EV00016100,2025-07-02T18:09:45,P052,pre,mobile,0.0377
IMP00003120,CAM0016,EV00013121,2025-07-21T11:31:49,P010,post,tablet,0.0339
IMP00003121,CAM0053,EV00012750,2025-07-31T15:39:09,P054,pre,tablet,0.0328
IMP00003122,CAM0034,EV00007423,2025-10-28T22:08:09,P061,pre,smart_tv,0.0283
IMP00003123,CAM0021,EV00003365,2025-04-27T21:00:26,P041,post,mobile,0.0365
IMP00003124,CAM0047,EV00004082,2025-10-02T16:50:09,P052,mid,mobile,0.0214
IMP00003125,CAM0006,EV00017385,2025-11-19T15:08:21,P060,pre,tablet,0.0319
IMP00003126,CAM0036,EV00007377,2025-05-28T01:21:38,P048,mid,mobile,0.0234
IMP00003127,CAM0014,EV00015951,2025-08-07T00:25:02,P002,mid,tablet,0.0255
IMP00003128,CAM0007,EV00002552,2025-07-18T22:52:35,P043,pre,tablet,0.0252
IMP00003129,CAM0022,EV00011936,2025-07-20T14:55:42,P062,pre,mobile,0.0418
IMP00003130,CAM0036,EV00000028,2025-11-08T14:23:40,P013,mid,mobile,0.0202
IMP00003131,CAM0010,EV00015825,2025-05-29T14:25:28,P046,pre,tablet,0.0336
IMP00003132,CAM0001,EV00009811,2025-10-18T13:30:54,P040,pre,streaming_stick,0.0341
IMP00003133,CAM0055,EV00010265,2025-06-23T11:50:26,P046,mid,tablet,0.0368
IMP00003134,CAM0015,EV00004476,2025-11-13T17:38:26,P017,pre,desktop,0.0341
IMP00003135,CAM0030,EV00014082,2025-07-13T15:18:52,P055,post,tablet,0.0325
