spot_id,campaign_id,broadcast_date,airing_time,channel_id,daypart,duration_sec,booked_impressions_thousands,delivered_impressions_thousands,rate_card_cpm_gbp,actual_revenue_gbp
LSP002259,CAM0006,2025-06-19,2025-06-19T20:58:00,FACTUAL,peak,40,172.76,168.98,25.9,4.38
LSP002260,CAM0025,2025-07-10,2025-07-10T08:22:00,FACTUAL,breakfast,30,235.58,233.49,14.63,3.42
LSP002261,CAM0059,2025-04-17,2025-04-17T16:50:00,MOVIES,daytime,60,403.21,392.78,6.73,2.64
LSP002262,CAM0048,2025-11-20,2025-11-20T20:34:00,FACTUAL,peak,40,111.75,109.67,34.11,3.74
LSP002263,CAM0040,2025-02-28,2025-02-28T18:28:00,MAIN,pre-peak,30,59.85,58.25,23.14,1.35
LSP002264,CAM0007,2025-07-27,2025-07-27T20:04:00,FACTUAL,peak,10,220.94,226.91,30.68,6.96
LSP002265,CAM0025,2025-12-24,2025-12-24T23:45:00,CATCHUP,post-peak,30,662.97,662.27,17.6,11.66
LSP002266,CAM0002,2025-03-07,2025-03-07T20:46:00,EXTRA,peak,30,353.8,367.86,34.62,12.74
LSP002267,CAM0050,2025-01-15,2025-01-15T21:27:00,FACTUAL,peak,40,72.18,72.67,31.19,2.27
LSP002268,CAM0012,2025-03-01,2025-03-01T20:12:00,MOVIES,peak,30,389.31,396.98,34.87,13.84
LSP002269,CAM0027,2025-08-11,2025-08-11T23:00:00,EXTRA,post-peak,30,609.95,599.11,20.49,12.28
LSP002270,CAM0059,2025-01-17,2025-01-17T10:54:00,EXTRA,daytime,20,560.04,549.68,9.53,5.24
LSP002271,CAM0003,2025-02-07,2025-02-07T23:13:00,MOVIES,post-peak,30,465.3,464.86,18.94,8.8
LSP002272,CAM0002,2025-02-18,2025-02-18T20:28:00,CATCHUP,peak,10,295.55,290.26,27.25,7.91
LSP002273,CAM0018,2025-05-31,2025-05-31T07:10:00,EXTRA,breakfast,20,632.65,630.52,13.96,8.8
LSP002274,CAM0059,2025-07-04,2025-07-04T18:19:00,EXTRA,pre-peak,60,656.75,636.26,21.84,13.9
LSP002275,CAM0032,2025-03-07,2025-03-07T18:04:00,CATCHUP,pre-peak,30,636.72,657.33,21.81,14.34
LSP002276,CAM0040,2025-11-21,2025-11-21T16:37:00,EXTRA,daytime,40,187.03,185.17,11.28,2.09
LSP002277,CAM0052,2025-02-17,2025-02-17T16:02:00,MAIN,daytime,20,745.47,770.47,9.29,7.16
LSP002278,CAM0001,2025-04-02,2025-04-02T21:21:00,FACTUAL,peak,10,596.46,612.29,32.16,19.69
LSP002279,CAM0018,2025-05-28,2025-05-28T23:16:00,CATCHUP,post-peak,30,410.83,424.33,15.83,6.72
LSP002280,CAM0001,2025-06-03,2025-06-03T18:15:00,EXTRA,pre-peak,10,239.52,237.18,25.39,6.02
LSP002281,CAM0006,2025-07-11,2025-07-11T21:18:00,CATCHUP,peak,60,198.48,192.36,31.06,5.97
LSP002282,CAM0038,2025-08-23,2025-08-23T20:29:00,CATCHUP,peak,60,287.61,296.23,22.11,6.55
LSP002283,CAM0001,2025-10-26,2025-10-26T16:15:00,MOVIES,daytime,30,537.97,538.57,6.31,3.4
LSP002284,CAM0034,2025-07-11,2025-07-11T20:03:00,MAIN,peak,40,572.53,560.77,26.06,14.61
LSP002285,CAM0038,2025-02-13,2025-02-13T16:04:00,FACTUAL,daytime,20,374.85,364.98,6.62,2.42
LSP002286,CAM0052,2025-01-08,2025-01-08T20:35:00,MAIN,peak,30,392.08,337.63,30.2,10.2
LSP002287,CAM0021,2025-08-05,2025-08-05T16:21:00,MOVIES,daytime,60,89.66,90.75,6.01,0.55
LSP002288,CAM0056,2025-08-08,2025-08-08T21:42:00,EXTRA,peak,20,743.37,735.78,25.42,18.7
LSP002289,CAM0046,2025-04-11,2025-04-11T07:02:00,MAIN,breakfast,20,196.43,196.46,14.12,2.77
LSP002290,CAM0042,2025-12-20,2025-12-20T23:58:00,MAIN,post-peak,40,294.83,287.0,19.93,5.72
LSP002291,CAM0007,2025-05-29,2025-05-29T21:01:00,MOVIES,peak,30,410.3,396.36,26.16,10.37
LSP002292,CAM0038,2025-10-17,2025-10-17T10:06:00,MOVIES,daytime,30,719.63,733.46,6.84,5.02
LSP002293,CAM0009,2025-03-11,2025-03-11T14:02:00,FACTUAL,daytime,20,701.8,684.07,7.06,4.83
LSP002294,CAM0024,2025-07-13,2025-07-13T10:01:00,MAIN,daytime,40,604.37,621.31,6.68,4.15
LSP002295,CAM0014,2025-05-12,2025-05-12T20:13:00,EXTRA,peak,30,125.77,122.49,24.36,2.98
LSP002296,CAM0025,2025-03-01,2025-03-01T21:10:00,EXTRA,peak,40,498.28,512.63,30.83,15.8
LSP002297,CAM0022,2025-03-06,2025-03-06T12:11:00,CATCHUP,daytime,30,273.8,276.2,8.57,2.37
LSP002298,CAM0001,2025-03-30,2025-03-30T14:32:00,MOVIES,daytime,30,195.0,188.05,10.86,2.04
LSP002299,CAM0023,2025-05-07,2025-05-07T18:29:00,MOVIES,pre-peak,40,728.68,715.66,23.73,16.98
LSP002300,CAM0041,2025-11-17,2025-11-17T16:39:00,MOVIES,daytime,60,224.04,228.96,8.01,1.83
LSP002301,CAM0012,2025-07-16,2025-07-16T23:25:00,FACTUAL,post-peak,60,299.39,293.82,20.11,5.91
LSP002302,CAM0025,2025-03-22,2025-03-22T18:15:00,CATCHUP,pre-peak,10,514.69,506.46,20.67,10.47
LSP002303,CAM0051,2025-07-09,2025-07-09T12:25:00,CATCHUP,daytime,40,328.15,326.62,11.95,3.9
LSP002304,CAM0018,2025-07-21,2025-07-21T18:20:00,EXTRA,pre-peak,30,206.28,209.41,27.26,5.71
LSP002305,CAM0009,2025-11-21,2025-11-21T21:36:00,CATCHUP,peak,30,610.95,596.41,33.84,20.18
LSP002306,CAM0049,2025-07-18,2025-07-18T20:37:00,EXTRA,peak,30,127.44,123.94,27.95,3.46
LSP002307,CAM0042,2025-12-24,2025-12-24T23:12:00,CATCHUP,post-peak,20,292.99,296.73,17.29,5.13
LSP002308,CAM0022,2025-09-14,2025-09-14T21:15:00,CATCHUP,peak,10,359.72,366.36,23.91,8.76
LSP002309,CAM0037,2025-08-29,2025-08-29T20:15:00,CATCHUP,peak,30,614.04,628.15,23.0,14.45
LSP002310,CAM0007,2025-07-01,2025-07-01T21:43:00,CATCHUP,peak,10,126.13,126.28,24.56,3.1
LSP002311,CAM0030,2025-02-15,2025-02-15T07:01:00,MOVIES,breakfast,60,206.16,198.89,12.84,2.55
LSP002312,CAM0050,2025-01-03,2025-01-03T23:17:00,CATCHUP,post-peak,30,367.71,369.3,19.69,7.27
LSP002313,CAM0036,2025-03-13,2025-03-13T18:17:00,CATCHUP,pre-peak,20,138.37,143.67,21.98,3.16
LSP002314,CAM0013,2025-10-31,2025-10-31T21:50:00,MOVIES,peak,30,187.96,193.05,31.73,6.13
LSP002315,CAM0054,2025-11-21,2025-11-21T12:53:00,FACTUAL,daytime,30,612.99,628.48,9.59,6.03
LSP002316,CAM0030,2025-03-13,2025-03-13T21:37:00,CATCHUP,peak,40,724.46,575.87,29.44,16.95
LSP002317,CAM0033,2025-12-07,2025-12-07T08:42:00,MAIN,breakfast,20,531.52,526.56,10.04,5.29
LSP002318,CAM0030,2025-02-15,2025-02-15T20:28:00,MAIN,peak,30,561.45,548.8,24.87,13.65
LSP002319,CAM0008,2025-01-17,2025-01-17T10:24:00,MAIN,daytime,20,312.43,300.62,8.41,2.53
LSP002320,CAM0046,2025-05-07,2025-05-07T20:17:00,CATCHUP,peak,10,621.06,607.47,25.54,15.51
LSP002321,CAM0018,2025-04-21,2025-04-21T20:42:00,MOVIES,peak,60,411.52,426.57,25.56,10.9
LSP002322,CAM0051,2025-02-21,2025-02-21T14:52:00,CATCHUP,daytime,30,647.86,659.7,11.73,7.74
LSP002323,CAM0056,2025-08-11,2025-08-11T20:13:00,MAIN,peak,10,795.48,769.46,27.21,20.94
LSP002324,CAM0019,2025-10-24,2025-10-24T20:37:00,MAIN,peak,60,68.69,69.55,34.0,2.36
LSP002325,CAM0058,2025-01-20,2025-01-20T10:35:00,MOVIES,daytime,60,362.75,374.82,12.0,4.5
LSP002326,CAM0048,2025-02-07,2025-02-07T21:38:00,MAIN,peak,20,268.98,276.42,24.61,6.8
LSP002327,CAM0033,2025-06-18,2025-06-18T16:16:00,EXTRA,daytime,10,207.15,205.91,10.17,2.09
LSP002328,CAM0037,2025-12-10,2025-12-10T10:53:00,CATCHUP,daytime,10,204.06,196.86,7.94,1.56
LSP002329,CAM0031,2025-02-20,2025-02-20T21:56:00,MAIN,peak,60,421.63,409.33,31.17,12.76
LSP002330,CAM0038,2025-12-16,2025-12-16T16:54:00,MAIN,daytime,20,277.59,285.75,6.97,1.99
LSP002331,CAM0034,2025-10-12,2025-10-12T21:05:00,FACTUAL,peak,10,139.42,138.97,30.22,4.2
LSP002332,CAM0021,2025-03-11,2025-03-11T23:59:00,MAIN,post-peak,60,747.08,743.26,20.79,15.45
LSP002333,CAM0024,2025-09-09,2025-09-09T18:55:00,MOVIES,pre-peak,20,503.9,515.53,18.8,9.69
LSP002334,CAM0059,2025-11-23,2025-11-23T20:39:00,MAIN,peak,40,789.41,794.31,25.72,20.43
LSP002335,CAM0016,2025-11-25,2025-11-25T10:22:00,FACTUAL,daytime,10,107.1,110.7,7.31,0.81
LSP002336,CAM0004,2025-07-30,2025-07-30T20:27:00,EXTRA,peak,30,99.82,102.33,26.38,2.7
LSP002337,CAM0021,2025-03-31,2025-03-31T21:31:00,FACTUAL,peak,10,51.51,50.62,31.37,1.59
LSP002338,CAM0005,2025-12-29,2025-12-29T18:34:00,CATCHUP,pre-peak,40,510.19,527.12,21.59,11.38
LSP002339,CAM0025,2025-11-06,2025-11-06T14:36:00,CATCHUP,daytime,20,785.87,570.1,11.94,6.81
LSP002340,CAM0045,2025-06-24,2025-06-24T18:22:00,MOVIES,pre-peak,20,324.22,318.94,19.46,6.21
LSP002341,CAM0012,2025-08-18,2025-08-18T20:05:00,MOVIES,peak,20,342.29,346.49,27.27,9.45
LSP002342,CAM0002,2025-05-13,2025-05-13T18:00:00,MOVIES,pre-peak,10,547.5,563.23,24.54,13.82
LSP002343,CAM0018,2025-02-26,2025-02-26T21:00:00,MOVIES,peak,30,536.21,551.7,25.39,14.01
LSP002344,CAM0051,2025-12-25,2025-12-25T20:49:00,MAIN,peak,10,52.57,53.89,27.32,1.47
LSP002345,CAM0039,2025-01-31,2025-01-31T20:51:00,MAIN,peak,30,151.68,151.34,24.19,3.66
LSP002346,CAM0033,2025-02-26,2025-02-26T10:55:00,EXTRA,daytime,20,222.03,216.36,9.34,2.02
LSP002347,CAM0019,2025-01-07,2025-01-07T20:30:00,FACTUAL,peak,60,166.66,173.33,29.68,5.14
LSP002348,CAM0020,2025-01-17,2025-01-17T07:05:00,MAIN,breakfast,40,613.48,618.65,8.81,5.45
LSP002349,CAM0024,2025-02-22,2025-02-22T21:59:00,EXTRA,peak,30,550.26,569.88,26.09,14.87
LSP002350,CAM0021,2025-08-15,2025-08-15T23:10:00,CATCHUP,post-peak,30,148.44,151.9,17.49,2.66
LSP002351,CAM0008,2025-11-24,2025-11-24T21:42:00,FACTUAL,peak,30,467.39,412.33,28.81,11.88
LSP002352,CAM0002,2025-03-07,2025-03-07T23:01:00,MAIN,post-peak,10,721.22,708.97,20.93,14.84
LSP002353,CAM0022,2025-05-05,2025-05-05T16:39:00,FACTUAL,daytime,60,619.29,619.81,11.44,7.09
LSP002354,CAM0042,2025-05-15,2025-05-15T14:35:00,MOVIES,daytime,60,390.6,394.62,9.3,3.67
LSP002355,CAM0012,2025-02-13,2025-02-13T20:43:00,CATCHUP,peak,30,217.45,221.9,28.47,6.32
LSP002356,CAM0059,2025-10-14,2025-10-14T20:01:00,EXTRA,peak,30,468.73,475.02,23.27,11.05
LSP002357,CAM0053,2025-12-05,2025-12-05T20:57:00,MOVIES,peak,30,748.37,767.65,27.23,20.9
LSP002358,CAM0037,2025-01-08,2025-01-08T16:21:00,CATCHUP,daytime,30,768.37,785.84,9.55,7.5
LSP002359,CAM0020,2025-12-24,2025-12-24T21:34:00,FACTUAL,peak,20,481.93,494.81,29.84,14.77
LSP002360,CAM0028,2025-10-18,2025-10-18T20:44:00,FACTUAL,peak,30,720.4,737.75,27.58,20.35
LSP002361,CAM0025,2025-02-04,2025-02-04T21:24:00,FACTUAL,peak,30,394.77,402.86,26.83,10.81
LSP002362,CAM0058,2025-01-23,2025-01-23T08:20:00,EXTRA,breakfast,30,360.78,358.42,11.92,4.27
LSP002363,CAM0020,2025-10-28,2025-10-28T23:03:00,EXTRA,post-peak,30,214.96,164.94,17.83,2.94
LSP002364,CAM0026,2025-11-12,2025-11-12T20:40:00,CATCHUP,peak,60,348.33,347.21,32.89,11.42
LSP002365,CAM0056,2025-04-03,2025-04-03T16:56:00,MAIN,daytime,30,261.49,266.59,11.41,3.04
LSP002366,CAM0012,2025-04-19,2025-04-19T16:00:00,MAIN,daytime,30,110.01,108.32,10.32,1.12
LSP002367,CAM0022,2025-05-07,2025-05-07T23:25:00,CATCHUP,post-peak,10,295.72,294.74,20.77,6.12
LSP002368,CAM0038,2025-01-15,2025-01-15T18:53:00,MOVIES,pre-peak,30,656.74,503.46,21.69,10.92
LSP002369,CAM0004,2025-05-03,2025-05-03T23:13:00,EXTRA,post-peak,40,158.3,160.52,16.33,2.62
LSP002370,CAM0012,2025-04-24,2025-04-24T21:20:00,CATCHUP,peak,60,154.47,148.86,22.26,3.31
LSP002371,CAM0054,2025-03-13,2025-03-13T20:25:00,EXTRA,peak,40,512.93,498.89,28.31,14.12
LSP002372,CAM0011,2025-11-04,2025-11-04T10:08:00,MAIN,daytime,30,115.26,119.2,7.06,0.84
LSP002373,CAM0008,2025-07-03,2025-07-03T21:37:00,EXTRA,peak,30,336.84,346.5,32.84,11.38
LSP002374,CAM0026,2025-04-24,2025-04-24T23:52:00,FACTUAL,post-peak,60,74.76,76.79,18.69,1.44
LSP002375,CAM0033,2025-01-24,2025-01-24T16:49:00,FACTUAL,daytime,10,188.71,136.41,9.51,1.3
LSP002376,CAM0007,2025-10-23,2025-10-23T14:15:00,EXTRA,daytime,30,514.25,513.72,9.62,4.94
LSP002377,CAM0001,2025-01-30,2025-01-30T20:11:00,CATCHUP,peak,40,306.19,297.52,32.94,9.8
LSP002378,CAM0025,2025-12-13,2025-12-13T14:31:00,MAIN,daytime,30,604.97,609.8,6.01,3.66
LSP002379,CAM0029,2025-10-24,2025-10-24T23:51:00,EXTRA,post-peak,20,50.35,49.72,20.43,1.02
LSP002380,CAM0014,2025-03-11,2025-03-11T21:05:00,MOVIES,peak,40,520.64,532.38,31.99,17.03
LSP002381,CAM0019,2025-06-19,2025-06-19T18:28:00,FACTUAL,pre-peak,60,233.8,205.19,24.15,4.96
LSP002382,CAM0049,2025-06-30,2025-06-30T12:39:00,MAIN,daytime,10,552.56,549.37,8.52,4.68
LSP002383,CAM0028,2025-06-24,2025-06-24T08:11:00,MOVIES,breakfast,40,722.25,700.58,13.49,9.45
LSP002384,CAM0011,2025-10-11,2025-10-11T10:44:00,FACTUAL,daytime,30,460.58,444.89,10.33,4.6
LSP002385,CAM0004,2025-03-21,2025-03-21T10:04:00,MAIN,daytime,30,408.85,422.83,6.14,2.6
LSP002386,CAM0041,2025-09-02,2025-09-02T20:13:00,FACTUAL,peak,20,151.61,151.44,29.01,4.39
LSP002387,CAM0038,2025-03-21,2025-03-21T08:08:00,MOVIES,breakfast,60,526.82,533.02,10.57,5.63
LSP002388,CAM0015,2025-09-12,2025-09-12T10:18:00,EXTRA,daytime,30,283.68,200.54,10.48,2.1
LSP002389,CAM0030,2025-06-22,2025-06-22T21:15:00,CATCHUP,peak,60,453.41,440.66,25.16,11.09
LSP002390,CAM0045,2025-02-07,2025-02-07T12:16:00,MOVIES,daytime,30,499.58,513.63,8.28,4.25
LSP002391,CAM0014,2025-03-06,2025-03-06T23:48:00,CATCHUP,post-peak,40,243.39,244.44,20.41,4.99
LSP002392,CAM0032,2025-07-31,2025-07-31T16:04:00,FACTUAL,daytime,20,739.51,715.51,10.67,7.63
LSP002393,CAM0043,2025-01-16,2025-01-16T21:51:00,FACTUAL,peak,20,575.25,560.71,27.79,15.58
LSP002394,CAM0051,2025-04-23,2025-04-23T21:23:00,MAIN,peak,60,158.37,155.58,34.26,5.33
LSP002395,CAM0015,2025-05-08,2025-05-08T20:53:00,FACTUAL,peak,40,344.19,341.05,28.1,9.58
LSP002396,CAM0027,2025-05-14,2025-05-14T20:32:00,FACTUAL,peak,30,369.4,378.68,29.51,11.17
LSP002397,CAM0046,2025-07-08,2025-07-08T21:01:00,FACTUAL,peak,30,519.11,538.15,29.52,15.89
LSP002398,CAM0037,2025-08-03,2025-08-03T16:34:00,FACTUAL,daytime,60,132.39,127.67,8.53,1.09
LSP002399,CAM0009,2025-08-18,2025-08-18T21:45:00,MOVIES,peak,20,497.96,490.77,22.28,10.93
LSP002400,CAM0029,2025-10-27,2025-10-27T21:16:00,FACTUAL,peak,60,153.86,149.06,27.68,4.13
LSP002401,CAM0051,2025-12-03,2025-12-03T18:00:00,EXTRA,pre-peak,20,640.57,640.23,23.5,15.05
LSP002402,CAM0055,2025-12-20,2025-12-20T23:44:00,MAIN,post-peak,30,733.03,746.11,17.71,13.21
LSP002403,CAM0057,2025-03-12,2025-03-12T18:55:00,CATCHUP,pre-peak,30,573.59,551.76,20.3,11.2
LSP002404,CAM0040,2025-09-29,2025-09-29T10:18:00,MOVIES,daytime,30,560.48,582.23,6.86,3.99
LSP002405,CAM0016,2025-04-09,2025-04-09T18:46:00,EXTRA,pre-peak,40,92.08,93.58,21.17,1.98
LSP002406,CAM0046,2025-07-22,2025-07-22T20:49:00,MOVIES,peak,10,346.57,338.8,23.83,8.07
LSP002407,CAM0056,2025-09-24,2025-09-24T18:00:00,MAIN,pre-peak,10,791.33,811.93,18.27,14.83
LSP002408,CAM0054,2025-01-26,2025-01-26T23:46:00,CATCHUP,post-peak,30,427.53,423.69,16.03,6.79
LSP002409,CAM0056,2025-10-06,2025-10-06T12:48:00,EXTRA,daytime,30,686.84,680.3,11.68,7.95
LSP002410,CAM0033,2025-03-27,2025-03-27T23:44:00,CATCHUP,post-peak,30,354.1,358.01,19.58,7.01
LSP002411,CAM0025,2025-01-05,2025-01-05T21:40:00,FACTUAL,peak,30,738.02,760.26,29.79,22.65
LSP002412,CAM0002,2025-10-15,2025-10-15T23:58:00,MOVIES,post-peak,30,476.19,461.47,15.5,7.15
LSP002413,CAM0017,2025-11-15,2025-11-15T18:55:00,MAIN,pre-peak,30,747.9,767.34,27.69,21.25
LSP002414,CAM0056,2025-01-01,2025-01-01T08:57:00,FACTUAL,breakfast,30,343.63,351.52,11.71,4.12
LSP002415,CAM0045,2025-12-29,2025-12-29T20:34:00,MAIN,peak,20,763.74,768.45,31.85,24.48
LSP002416,CAM0048,2025-01-19,2025-01-19T14:40:00,MAIN,daytime,10,261.38,252.26,8.43,2.13
LSP002417,CAM0058,2025-09-18,2025-09-18T16:43:00,EXTRA,daytime,60,297.63,301.31,7.65,2.31
LSP002418,CAM0042,2025-04-22,2025-04-22T20:29:00,FACTUAL,peak,30,429.26,433.53,22.16,9.61
LSP002419,CAM0026,2025-09-22,2025-09-22T23:24:00,FACTUAL,post-peak,30,132.49,131.97,16.1,2.12
LSP002420,CAM0006,2025-11-08,2025-11-08T07:56:00,MOVIES,breakfast,60,733.92,757.26,11.69,8.85
LSP002421,CAM0036,2025-11-27,2025-11-27T21:30:00,MAIN,peak,30,120.06,124.17,27.52,3.42
LSP002422,CAM0052,2025-09-22,2025-09-22T23:07:00,MAIN,post-peak,30,478.46,474.07,16.85,7.99
LSP002423,CAM0048,2025-12-31,2025-12-31T20:42:00,EXTRA,peak,20,360.37,347.16,26.17,9.09
LSP002424,CAM0002,2025-06-20,2025-06-20T23:34:00,EXTRA,post-peak,30,192.19,192.79,18.7,3.61
LSP002425,CAM0028,2025-06-17,2025-06-17T18:09:00,CATCHUP,pre-peak,30,235.19,244.36,23.79,5.81
LSP002426,CAM0038,2025-09-18,2025-09-18T12:10:00,MOVIES,daytime,30,544.59,562.25,10.2,5.73
LSP002427,CAM0022,2025-10-14,2025-10-14T08:43:00,FACTUAL,breakfast,30,660.79,656.97,11.39,7.48
LSP002428,CAM0056,2025-04-17,2025-04-17T07:55:00,EXTRA,breakfast,10,163.72,159.85,14.31,2.29
LSP002429,CAM0030,2025-04-02,2025-04-02T20:24:00,MOVIES,peak,30,470.13,460.92,22.91,10.56
LSP002430,CAM0024,2025-12-30,2025-12-30T08:20:00,EXTRA,breakfast,60,438.39,435.81,14.78,6.44
LSP002431,CAM0001,2025-10-06,2025-10-06T18:12:00,MAIN,pre-peak,30,737.07,714.96,25.22,18.03
LSP002432,CAM0001,2025-11-24,2025-11-24T18:53:00,EXTRA,pre-peak,30,698.77,723.93,25.93,18.77
LSP002433,CAM0031,2025-08-22,2025-08-22T23:48:00,MAIN,post-peak,10,709.11,688.7,15.03,10.35
LSP002434,CAM0047,2025-09-04,2025-09-04T20:58:00,MOVIES,peak,20,50.82,48.82,33.8,1.65
LSP002435,CAM0010,2025-02-07,2025-02-07T08:09:00,FACTUAL,breakfast,20,195.1,194.93,14.22,2.77
LSP002436,CAM0004,2025-06-28,2025-06-28T21:30:00,MOVIES,peak,30,120.45,124.57,31.25,3.89
LSP002437,CAM0028,2025-03-03,2025-03-03T20:37:00,MOVIES,peak,10,332.15,330.41,32.03,10.58
LSP002438,CAM0026,2025-08-22,2025-08-22T18:02:00,CATCHUP,pre-peak,30,592.57,609.38,19.95,12.16
LSP002439,CAM0050,2025-05-17,2025-05-17T07:39:00,FACTUAL,breakfast,20,171.11,168.12,8.97,1.51
LSP002440,CAM0044,2025-07-14,2025-07-14T21:23:00,EXTRA,peak,60,394.17,400.31,23.65,9.47
LSP002441,CAM0006,2025-10-24,2025-10-24T08:16:00,EXTRA,breakfast,30,577.57,571.19,9.99,5.71
LSP002442,CAM0043,2025-05-05,2025-05-05T18:48:00,MAIN,pre-peak,30,419.63,406.68,27.08,11.01
LSP002443,CAM0022,2025-01-20,2025-01-20T21:06:00,MAIN,peak,10,347.72,338.02,22.12,7.48
LSP002444,CAM0033,2025-01-17,2025-01-17T10:22:00,CATCHUP,daytime,30,588.33,604.55,11.46,6.93
LSP002445,CAM0039,2025-08-22,2025-08-22T21:58:00,EXTRA,peak,20,288.98,293.92,26.66,7.84
LSP002446,CAM0058,2025-02-15,2025-02-15T20:06:00,FACTUAL,peak,30,352.19,361.16,27.0,9.75
LSP002447,CAM0058,2025-12-30,2025-12-30T20:26:00,MOVIES,peak,60,262.72,269.28,22.3,6.0
LSP002448,CAM0014,2025-02-16,2025-02-16T23:31:00,EXTRA,post-peak,60,543.05,527.68,18.15,9.58
LSP002449,CAM0020,2025-07-21,2025-07-21T20:16:00,CATCHUP,peak,20,791.38,767.86,22.03,16.92
LSP002450,CAM0052,2025-01-18,2025-01-18T21:47:00,EXTRA,peak,10,459.58,444.37,30.67,13.63
LSP002451,CAM0025,2025-01-09,2025-01-09T16:37:00,MAIN,daytime,30,624.27,640.45,8.97,5.74
LSP002452,CAM0008,2025-07-25,2025-07-25T23:12:00,MAIN,post-peak,40,572.06,559.91,21.19,11.86
LSP002453,CAM0055,2025-12-02,2025-12-02T23:24:00,CATCHUP,post-peak,40,621.97,637.49,14.72,9.38
LSP002454,CAM0004,2025-01-30,2025-01-30T21:37:00,MAIN,peak,30,665.57,642.46,27.76,17.83
LSP002455,CAM0008,2025-01-02,2025-01-02T21:19:00,CATCHUP,peak,10,180.12,186.58,26.37,4.92
LSP002456,CAM0018,2025-02-03,2025-02-03T16:56:00,CATCHUP,daytime,60,184.78,186.58,7.38,1.38
LSP002457,CAM0017,2025-12-28,2025-12-28T12:28:00,MOVIES,daytime,30,116.39,115.4,9.2,1.06
LSP002458,CAM0042,2025-01-13,2025-01-13T20:51:00,MAIN,peak,20,788.78,784.31,22.87,17.94
LSP002459,CAM0055,2025-10-20,2025-10-20T16:29:00,FACTUAL,daytime,60,393.5,308.27,10.31,3.18
LSP002460,CAM0005,2025-02-15,2025-02-15T07:22:00,CATCHUP,breakfast,20,555.76,533.9,12.29,6.56
LSP002461,CAM0032,2025-04-14,2025-04-14T20:39:00,CATCHUP,peak,30,784.05,789.35,23.62,18.64
LSP002462,CAM0020,2025-03-13,2025-03-13T20:38:00,EXTRA,peak,30,799.02,789.81,22.37,17.67
LSP002463,CAM0047,2025-02-23,2025-02-23T18:31:00,MOVIES,pre-peak,30,567.56,567.34,21.98,12.47
LSP002464,CAM0058,2025-03-06,2025-03-06T20:34:00,EXTRA,peak,30,745.13,746.68,30.64,22.88
LSP002465,CAM0023,2025-01-13,2025-01-13T10:41:00,MOVIES,daytime,60,636.74,658.35,7.03,4.63
LSP002466,CAM0011,2025-04-05,2025-04-05T18:27:00,MOVIES,pre-peak,30,673.1,676.86,24.88,16.84
LSP002467,CAM0029,2025-11-26,2025-11-26T18:25:00,FACTUAL,pre-peak,20,190.45,192.01,26.92,5.17
LSP002468,CAM0035,2025-11-08,2025-11-08T07:18:00,CATCHUP,breakfast,30,231.38,232.04,8.95,2.08
LSP002469,CAM0022,2025-11-15,2025-11-15T20:29:00,EXTRA,peak,30,292.04,291.95,25.85,7.55
LSP002470,CAM0036,2025-04-07,2025-04-07T23:23:00,CATCHUP,post-peak,10,287.82,297.46,21.53,6.4
LSP002471,CAM0019,2025-03-05,2025-03-05T21:06:00,MOVIES,peak,30,412.13,414.49,34.39,14.25
LSP002472,CAM0009,2025-10-30,2025-10-30T23:55:00,FACTUAL,post-peak,60,347.36,348.32,17.53,6.11
LSP002473,CAM0042,2025-02-28,2025-02-28T21:19:00,CATCHUP,peak,30,79.53,78.65,22.57,1.78
LSP002474,CAM0046,2025-11-05,2025-11-05T12:17:00,CATCHUP,daytime,40,528.95,526.72,11.01,5.8
LSP002475,CAM0032,2025-06-28,2025-06-28T20:03:00,EXTRA,peak,40,62.5,60.98,23.61,1.44
LSP002476,CAM0047,2025-03-18,2025-03-18T16:00:00,MAIN,daytime,40,430.38,414.41,7.65,3.17
LSP002477,CAM0037,2025-01-12,2025-01-12T18:41:00,CATCHUP,pre-peak,30,161.93,158.39,19.89,3.15
LSP002478,CAM0039,2025-04-18,2025-04-18T21:40:00,CATCHUP,peak,10,338.33,325.17,34.38,11.18
LSP002479,CAM0041,2025-04-11,2025-04-11T07:08:00,FACTUAL,breakfast,60,179.57,182.6,8.97,1.64
LSP002480,CAM0045,2025-10-21,2025-10-21T18:15:00,MOVIES,pre-peak,60,601.08,578.23,26.09,15.09
LSP002481,CAM0032,2025-12-20,2025-12-20T10:41:00,FACTUAL,daytime,30,343.27,345.95,11.41,3.95
LSP002482,CAM0044,2025-09-11,2025-09-11T14:46:00,MOVIES,daytime,30,727.41,719.37,7.82,5.63
LSP002483,CAM0024,2025-04-23,2025-04-23T14:46:00,MAIN,daytime,30,335.61,336.92,9.22,3.11
LSP002484,CAM0053,2025-08-03,2025-08-03T16:55:00,CATCHUP,daytime,20,549.69,549.98,10.72,5.9
LSP002485,CAM0036,2025-04-28,2025-04-28T20:59:00,FACTUAL,peak,40,460.27,447.75,27.41,12.27
LSP002486,CAM0032,2025-04-21,2025-04-21T18:25:00,FACTUAL,pre-peak,30,284.89,293.11,26.11,7.65
LSP002487,CAM0031,2025-07-06,2025-07-06T20:00:00,CATCHUP,peak,30,268.05,276.28,27.31,7.55
LSP002488,CAM0052,2025-11-09,2025-11-09T20:42:00,FACTUAL,peak,30,232.89,231.6,29.76,6.89
